Date,Country,Virus ,Cuml.Confirmed,Cuml.Deaths,Cuml.Recovered,Province.State
7/1/03,Kuwait,SARS,1,0,1,Not Recorded
7/1/03,Malaysia,SARS,5,2,3,Not Recorded
7/1/03,Mongolia,SARS,9,0,9,Not Recorded
7/1/03,New Zealand,SARS,1,0,1,Not Recorded
7/1/03,Philippines,SARS,14,2,12,Not Recorded
7/1/03,Ireland,SARS,1,0,1,Not Recorded
7/1/03,South Korea,SARS,3,0,3,Not Recorded
7/1/03,Romania,SARS,1,0,1,Not Recorded
7/1/03,Russia,SARS,1,0,0,Not Recorded
7/1/03,Singapore,SARS,206,32,171,Not Recorded
7/1/03,South Africa,SARS,1,1,0,Not Recorded
7/1/03,Spain,SARS,1,0,1,Not Recorded
7/1/03,Sweden,SARS,3,0,3,Not Recorded
7/1/03,Switzerland,SARS,1,0,1,Not Recorded
7/1/03,Thailand,SARS,9,2,7,Not Recorded
7/1/03,UK,SARS,4,0,4,Not Recorded
7/1/03,US,SARS,73,0,63,Not Recorded
7/1/03,Vietnam,SARS,63,5,58,Not Recorded
7/2/03,Brazil,SARS,1,0,1,Not Recorded
7/2/03,Canada,SARS,252,38,192,Not Recorded
7/2/03,China,SARS,5327,348,4933,Not Recorded
7/2/03,Hong Kong,SARS,1755,298,1429,Not Recorded
7/2/03,Macau,SARS,1,0,1,Not Recorded
7/2/03,Taiwan,SARS,676,84,498,Not Recorded
7/2/03,Colombia,SARS,1,0,1,Not Recorded
7/2/03,Finland,SARS,1,0,1,Not Recorded
7/2/03,France,SARS,7,0,6,Not Recorded
7/2/03,Germany,SARS,10,0,9,Not Recorded
7/2/03,India,SARS,3,0,3,Not Recorded
7/2/03,Indonesia,SARS,2,0,2,Not Recorded
7/2/03,Italy,SARS,4,0,4,Not Recorded
7/2/03,Kuwait,SARS,1,0,1,Not Recorded
7/2/03,Malaysia,SARS,5,2,3,Not Recorded
7/2/03,Mongolia,SARS,9,0,9,Not Recorded
7/2/03,New Zealand,SARS,1,0,1,Not Recorded
7/2/03,Philippines,SARS,14,2,12,Not Recorded
7/2/03,Ireland,SARS,1,0,1,Not Recorded
7/2/03,South Korea,SARS,3,0,3,Not Recorded
7/2/03,Romania,SARS,1,0,1,Not Recorded
7/2/03,Russia,SARS,1,0,0,Not Recorded
7/2/03,Singapore,SARS,206,32,171,Not Recorded
7/2/03,South Africa,SARS,1,1,0,Not Recorded
7/2/03,Spain,SARS,1,0,1,Not Recorded
7/2/03,Sweden,SARS,3,0,3,Not Recorded
7/2/03,Switzerland,SARS,1,0,1,Not Recorded
7/2/03,Thailand,SARS,9,2,7,Not Recorded
7/2/03,UK,SARS,4,0,4,Not Recorded
7/2/03,US,SARS,73,0,63,Not Recorded
7/2/03,Vietnam,SARS,63,5,58,Not Recorded
7/3/03,Brazil,SARS,1,0,1,Not Recorded
7/3/03,Canada,SARS,251,38,193,Not Recorded
7/3/03,China,SARS,5327,348,4933,Not Recorded
7/3/03,Hong Kong,SARS,1755,298,1429,Not Recorded
7/3/03,Macau,SARS,1,0,1,Not Recorded
7/3/03,Taiwan,SARS,674,84,498,Not Recorded
7/3/03,Colombia,SARS,1,0,1,Not Recorded
7/3/03,Finland,SARS,1,0,1,Not Recorded
7/3/03,France,SARS,7,0,6,Not Recorded
7/3/03,Germany,SARS,10,0,9,Not Recorded
7/3/03,India,SARS,3,0,3,Not Recorded
7/3/03,Indonesia,SARS,2,0,2,Not Recorded
7/3/03,Italy,SARS,4,0,4,Not Recorded
7/3/03,Kuwait,SARS,1,0,1,Not Recorded
7/3/03,Malaysia,SARS,5,2,3,Not Recorded
7/3/03,Mongolia,SARS,9,0,9,Not Recorded
7/3/03,New Zealand,SARS,1,0,1,Not Recorded
7/3/03,Philippines,SARS,14,2,12,Not Recorded
7/3/03,Ireland,SARS,1,0,1,Not Recorded
7/3/03,South Korea,SARS,3,0,3,Not Recorded
7/3/03,Romania,SARS,1,0,1,Not Recorded
7/3/03,Russia,SARS,1,0,0,Not Recorded
7/3/03,Singapore,SARS,206,32,171,Not Recorded
7/3/03,South Africa,SARS,1,1,0,Not Recorded
7/3/03,Spain,SARS,1,0,1,Not Recorded
7/3/03,Sweden,SARS,3,0,3,Not Recorded
7/3/03,Switzerland,SARS,1,0,1,Not Recorded
7/3/03,Thailand,SARS,9,2,7,Not Recorded
7/3/03,UK,SARS,4,0,4,Not Recorded
7/3/03,US,SARS,73,0,65,Not Recorded
7/3/03,Vietnam,SARS,63,5,58,Not Recorded
7/4/03,Brazil,SARS,1,0,1,Not Recorded
7/4/03,Canada,SARS,251,38,193,Not Recorded
7/4/03,China,SARS,5327,348,4934,Not Recorded
7/4/03,Hong Kong,SARS,1755,298,1430,Not Recorded
7/4/03,Macau,SARS,1,0,1,Not Recorded
7/4/03,Taiwan,SARS,674,84,500,Not Recorded
7/4/03,Colombia,SARS,1,0,1,Not Recorded
7/4/03,Finland,SARS,1,0,1,Not Recorded
7/4/03,France,SARS,7,0,6,Not Recorded
7/4/03,Germany,SARS,10,0,9,Not Recorded
7/4/03,India,SARS,3,0,3,Not Recorded
7/4/03,Indonesia,SARS,2,0,2,Not Recorded
7/4/03,Italy,SARS,4,0,4,Not Recorded
7/4/03,Kuwait,SARS,1,0,1,Not Recorded
7/4/03,Malaysia,SARS,5,2,3,Not Recorded
7/4/03,Mongolia,SARS,9,0,9,Not Recorded
7/4/03,New Zealand,SARS,1,0,1,Not Recorded
7/4/03,Philippines,SARS,14,2,12,Not Recorded
7/4/03,Ireland,SARS,1,0,1,Not Recorded
7/4/03,South Korea,SARS,3,0,3,Not Recorded
7/4/03,Romania,SARS,1,0,1,Not Recorded
7/4/03,Russia,SARS,1,0,0,Not Recorded
7/4/03,Singapore,SARS,206,32,171,Not Recorded
7/4/03,South Africa,SARS,1,1,0,Not Recorded
7/4/03,Spain,SARS,1,0,1,Not Recorded
7/4/03,Sweden,SARS,3,0,3,Not Recorded
7/4/03,Switzerland,SARS,1,0,1,Not Recorded
7/4/03,Thailand,SARS,9,2,7,Not Recorded
7/4/03,UK,SARS,4,0,4,Not Recorded
7/4/03,US,SARS,73,0,65,Not Recorded
7/4/03,Vietnam,SARS,63,5,58,Not Recorded
7/7/03,Brazil,SARS,1,0,1,Not Recorded
7/7/03,Canada,SARS,251,38,193,Not Recorded
7/7/03,China,SARS,5327,348,4934,Not Recorded
7/7/03,Hong Kong,SARS,1755,298,1430,Not Recorded
7/7/03,Macau,SARS,1,0,1,Not Recorded
7/7/03,Taiwan,SARS,674,84,500,Not Recorded
7/7/03,Colombia,SARS,1,0,1,Not Recorded
7/7/03,Finland,SARS,1,0,1,Not Recorded
7/7/03,France,SARS,7,0,6,Not Recorded
7/7/03,Germany,SARS,10,0,9,Not Recorded
7/7/03,India,SARS,3,0,3,Not Recorded
7/7/03,Indonesia,SARS,2,0,2,Not Recorded
7/7/03,Italy,SARS,4,0,4,Not Recorded
7/7/03,Kuwait,SARS,1,0,1,Not Recorded
7/7/03,Malaysia,SARS,5,2,3,Not Recorded
7/7/03,Mongolia,SARS,9,0,9,Not Recorded
7/7/03,New Zealand,SARS,1,0,1,Not Recorded
7/7/03,Philippines,SARS,14,2,12,Not Recorded
7/7/03,Ireland,SARS,1,0,1,Not Recorded
7/7/03,South Korea,SARS,3,0,3,Not Recorded
7/7/03,Romania,SARS,1,0,1,Not Recorded
7/7/03,Russia,SARS,1,0,0,Not Recorded
7/7/03,Singapore,SARS,206,32,171,Not Recorded
7/7/03,South Africa,SARS,1,1,0,Not Recorded
7/7/03,Spain,SARS,1,0,1,Not Recorded
7/7/03,Sweden,SARS,3,0,3,Not Recorded
7/7/03,Switzerland,SARS,1,0,1,Not Recorded
7/7/03,Thailand,SARS,9,2,7,Not Recorded
7/7/03,UK,SARS,4,0,4,Not Recorded
7/7/03,US,SARS,73,0,65,Not Recorded
7/7/03,Vietnam,SARS,63,5,58,Not Recorded
7/8/03,Brazil,SARS,1,0,1,Not Recorded
7/8/03,Canada,SARS,250,38,194,Not Recorded
7/8/03,China,SARS,5327,348,4934,Not Recorded
7/8/03,Hong Kong,SARS,1755,298,1430,Not Recorded
7/8/03,Macau,SARS,1,0,1,Not Recorded
7/8/03,Taiwan,SARS,671,84,502,Not Recorded
7/8/03,Colombia,SARS,1,0,1,Not Recorded
7/8/03,Finland,SARS,1,0,1,Not Recorded
7/8/03,France,SARS,7,0,6,Not Recorded
7/8/03,Germany,SARS,10,0,9,Not Recorded
7/8/03,India,SARS,3,0,3,Not Recorded
7/8/03,Indonesia,SARS,2,0,2,Not Recorded
7/8/03,Italy,SARS,4,0,4,Not Recorded
7/8/03,Kuwait,SARS,1,0,1,Not Recorded
7/8/03,Malaysia,SARS,5,2,3,Not Recorded
7/8/03,Mongolia,SARS,9,0,9,Not Recorded
7/8/03,New Zealand,SARS,1,0,1,Not Recorded
7/8/03,Philippines,SARS,14,2,12,Not Recorded
7/8/03,Ireland,SARS,1,0,1,Not Recorded
7/8/03,South Korea,SARS,3,0,3,Not Recorded
7/8/03,Romania,SARS,1,0,1,Not Recorded
7/8/03,Russia,SARS,1,0,0,Not Recorded
7/8/03,Singapore,SARS,206,32,171,Not Recorded
7/8/03,South Africa,SARS,1,1,0,Not Recorded
7/8/03,Spain,SARS,1,0,1,Not Recorded
7/8/03,Sweden,SARS,3,0,3,Not Recorded
7/8/03,Switzerland,SARS,1,0,1,Not Recorded
7/8/03,Thailand,SARS,9,2,7,Not Recorded
7/8/03,UK,SARS,4,0,4,Not Recorded
7/8/03,US,SARS,74,0,64,Not Recorded
7/8/03,Vietnam,SARS,63,5,58,Not Recorded
7/9/03,Brazil,SARS,1,0,1,Not Recorded
7/9/03,Canada,SARS,249,38,193,Not Recorded
7/9/03,China,SARS,5327,348,4939,Not Recorded
7/9/03,Hong Kong,SARS,1755,298,1431,Not Recorded
7/9/03,Macau,SARS,1,0,1,Not Recorded
7/9/03,Taiwan,SARS,671,84,504,Not Recorded
7/9/03,Colombia,SARS,1,0,1,Not Recorded
7/9/03,Finland,SARS,1,0,1,Not Recorded
7/9/03,France,SARS,7,0,6,Not Recorded
7/9/03,Germany,SARS,10,0,9,Not Recorded
7/9/03,India,SARS,3,0,3,Not Recorded
7/9/03,Indonesia,SARS,2,0,2,Not Recorded
7/9/03,Italy,SARS,4,0,4,Not Recorded
7/9/03,Kuwait,SARS,1,0,1,Not Recorded
7/9/03,Malaysia,SARS,5,2,3,Not Recorded
7/9/03,Mongolia,SARS,9,0,9,Not Recorded
7/9/03,New Zealand,SARS,1,0,1,Not Recorded
7/9/03,Philippines,SARS,14,2,12,Not Recorded
7/9/03,Ireland,SARS,1,0,1,Not Recorded
7/9/03,South Korea,SARS,3,0,3,Not Recorded
7/9/03,Romania,SARS,1,0,1,Not Recorded
7/9/03,Russia,SARS,1,0,0,Not Recorded
7/9/03,Singapore,SARS,206,32,171,Not Recorded
7/9/03,South Africa,SARS,1,1,0,Not Recorded
7/9/03,Spain,SARS,1,0,1,Not Recorded
7/9/03,Sweden,SARS,3,0,3,Not Recorded
7/9/03,Switzerland,SARS,1,0,1,Not Recorded
7/9/03,Thailand,SARS,9,2,7,Not Recorded
7/9/03,UK,SARS,4,0,4,Not Recorded
7/9/03,US,SARS,75,0,67,Not Recorded
7/9/03,Vietnam,SARS,63,5,58,Not Recorded
7/10/03,Brazil,SARS,1,0,1,Not Recorded
7/10/03,Canada,SARS,250,38,194,Not Recorded
7/10/03,China,SARS,5327,348,4941,Not Recorded
7/10/03,Hong Kong,SARS,1755,298,1431,Not Recorded
7/10/03,Macau,SARS,1,0,1,Not Recorded
7/10/03,Taiwan,SARS,671,84,506,Not Recorded
7/10/03,Colombia,SARS,1,0,1,Not Recorded
7/10/03,Finland,SARS,1,0,1,Not Recorded
7/10/03,France,SARS,7,0,6,Not Recorded
7/10/03,Germany,SARS,10,0,9,Not Recorded
7/10/03,India,SARS,3,0,3,Not Recorded
7/10/03,Indonesia,SARS,2,0,2,Not Recorded
7/10/03,Italy,SARS,4,0,4,Not Recorded
7/10/03,Kuwait,SARS,1,0,1,Not Recorded
7/10/03,Malaysia,SARS,5,2,3,Not Recorded
7/10/03,Mongolia,SARS,9,0,9,Not Recorded
7/10/03,New Zealand,SARS,1,0,1,Not Recorded
7/10/03,Philippines,SARS,14,2,12,Not Recorded
7/10/03,Ireland,SARS,1,0,1,Not Recorded
7/10/03,South Korea,SARS,3,0,3,Not Recorded
7/10/03,Romania,SARS,1,0,1,Not Recorded
7/10/03,Russia,SARS,1,0,0,Not Recorded
7/10/03,Singapore,SARS,206,32,172,Not Recorded
7/10/03,South Africa,SARS,1,1,0,Not Recorded
7/10/03,Spain,SARS,1,0,1,Not Recorded
7/10/03,Sweden,SARS,3,0,3,Not Recorded
7/10/03,Switzerland,SARS,1,0,1,Not Recorded
7/10/03,Thailand,SARS,9,2,7,Not Recorded
7/10/03,UK,SARS,4,0,4,Not Recorded
7/10/03,US,SARS,75,0,67,Not Recorded
7/10/03,Vietnam,SARS,63,5,58,Not Recorded
7/11/03,Brazil,SARS,1,0,1,Not Recorded
7/11/03,Canada,SARS,250,38,194,Not Recorded
7/11/03,China,SARS,5327,348,4941,Not Recorded
7/11/03,Hong Kong,SARS,1755,298,1433,Not Recorded
7/11/03,Macau,SARS,1,0,1,Not Recorded
7/11/03,Taiwan,SARS,671,84,507,Not Recorded
7/11/03,Colombia,SARS,1,0,1,Not Recorded
7/11/03,Finland,SARS,1,0,1,Not Recorded
7/11/03,France,SARS,7,1,6,Not Recorded
7/11/03,Germany,SARS,10,0,9,Not Recorded
7/11/03,India,SARS,3,0,3,Not Recorded
7/11/03,Indonesia,SARS,2,0,2,Not Recorded
7/11/03,Italy,SARS,4,0,4,Not Recorded
7/11/03,Kuwait,SARS,1,0,1,Not Recorded
7/11/03,Malaysia,SARS,5,2,3,Not Recorded
7/11/03,Mongolia,SARS,9,0,9,Not Recorded
7/11/03,New Zealand,SARS,1,0,1,Not Recorded
7/11/03,Philippines,SARS,14,2,12,Not Recorded
7/11/03,Ireland,SARS,1,0,1,Not Recorded
7/11/03,South Korea,SARS,3,0,3,Not Recorded
7/11/03,Romania,SARS,1,0,1,Not Recorded
7/11/03,Russia,SARS,1,0,0,Not Recorded
7/11/03,Singapore,SARS,206,32,172,Not Recorded
7/11/03,South Africa,SARS,1,1,0,Not Recorded
7/11/03,Spain,SARS,1,0,1,Not Recorded
7/11/03,Sweden,SARS,3,0,3,Not Recorded
7/11/03,Switzerland,SARS,1,0,1,Not Recorded
7/11/03,Thailand,SARS,9,2,7,Not Recorded
7/11/03,UK,SARS,4,0,4,Not Recorded
7/11/03,US,SARS,75,0,67,Not Recorded
7/11/03,Vietnam,SARS,63,5,58,Not Recorded
